id;receita_codigo;receita_descricao;receita_data_ocorrencia;receita_valor;dia;mes;ano;valor_mes;valor_ano;valor_receita_ano;valor_receita_mes;valor_consolidado_mes;valor_consolidado_ano;codigo_conta_contabil;descricao_conta_contabil;data_atualizacao;valor_jan;valor_fev;valor_mar;valor_abr;valor_mai;valor_jun;valor_jul;valor_ago;valor_set;valor_out;valor_nov;valor_dez
192333;741325019905006060;REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS - FUNDO MEIO AMBIENTE;2014-01-01;38894.40;1;1;2014;0.00;38894.40;38894.40;0.00;0.00;38894.40;741325019905006060;REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS - FUNDO MEIO AMBIENTE;2016-05-06T09:21:03.270622;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28485.55;4653.98;5754.87
192334;741325019905009292;RENDIMENTO APLICAÇÃO CONV 0352753-44 - 201500292;2014-01-01;25316.74;1;1;2014;0.00;25316.74;25316.74;0.00;0.00;25316.74;741325019905009292;RENDIMENTO APLICAÇÃO CONV 0352753-44 - 201500292;2016-05-06T09:21:03.277546;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22939.21;2377.53
192335;741325019909000001;RENDIMENTO  APLICAÇÃO DE DEPÓSITO BANCÁRIO -  FONTE 0.070;2014-01-01;34744.90;1;1;2014;0.00;34744.90;34744.90;0.00;0.00;34744.90;741325019909000001;RENDIMENTO  APLICAÇÃO DE DEPÓSITO BANCÁRIO -  FONTE 0.070;2016-05-06T09:21:03.283026;0.00;0.00;0.00;0.00;0.00;0.00;15551.98;3549.18;3764.55;4045.04;3635.31;4198.84
192336;741325019909000002;RENDIMENTO  APLICAÇÃO -  FONTE 060000351;2014-01-01;92039.62;1;1;2014;0.00;92039.62;92039.62;0.00;0.00;92039.62;741325019909000002;RENDIMENTO  APLICAÇÃO -  FONTE 060000351;2016-05-06T09:21:03.287768;0.00;0.00;0.00;0.00;0.00;0.00;50587.38;7702.07;8106.89;8548.41;7769.61;9325.26
192337;741325019909000003;RENDIMENTO  APLICAÇÃO -  FONTE 0.60000258;2014-01-01;19557.49;1;1;2014;0.00;19557.49;19557.49;0.00;0.00;19557.49;741325019909000003;RENDIMENTO  APLICAÇÃO -  FONTE 0.60000258;2016-05-06T09:21:03.292588;0.00;0.00;0.00;0.00;0.00;0.00;11208.75;1660.61;2223.14;1827.28;1280.94;1356.77
192338;741325019909000060;RENDIMENTO  APLICAÇÃO -  FONTE 0.060;2014-01-01;121817.06;1;1;2014;0.00;121817.06;121817.06;0.00;0.00;121817.06;741325019909000060;RENDIMENTO  APLICAÇÃO -  FONTE 0.060;2016-05-06T09:21:03.297924;7079.76;7397.02;8169.44;9742.19;11223.42;11819.03;14489.94;14041.55;14166.56;12069.14;7566.76;4052.25
192339;741325019909000060;RENDIMENTO  APLICAÇÃO -  FONTE 0.060;2012-01-01;124773.66;1;1;2012;0.00;124773.66;124773.66;0.00;0.00;124773.66;741325019909000060;RENDIMENTO  APLICAÇÃO -  FONTE 0.060;2016-05-06T09:21:03.302287;10962.15;9608.82;11123.26;10380.88;11072.67;9621.82;10230.18;10235.56;22547.24;8351.55;6083.62;4555.91
192340;741325019909000060;RENDIMENTO  APLICAÇÃO -  FONTE 0.060;2010-01-01;49399.37;1;1;2010;0.00;49399.37;49399.37;0.00;0.00;49399.37;741325019909000060;RENDIMENTO  APLICAÇÃO -  FONTE 0.060;2016-05-06T09:21:03.306839;0.00;0.00;0.00;0.00;0.00;0.00;8721.72;6124.93;8080.03;8090.02;8317.56;10065.11
192341;741325019909000060;RENDIMENTO  APLICAÇÃO -  FONTE 0.060;2013-01-01;57460.89;1;1;2013;0.00;57460.89;57460.89;0.00;0.00;57460.89;741325019909000060;RENDIMENTO  APLICAÇÃO -  FONTE 0.060;2016-05-06T09:21:03.311292;3431.21;3099.57;3864.32;4536.94;4301.93;4175.94;4930.79;4879.75;4971.13;6106.61;5935.99;7226.71
192342;741325019909000060;RENDIMENTO  APLICAÇÃO -  FONTE 0.060;2011-01-01;81144.17;1;1;2011;0.00;81144.17;81144.17;0.00;0.00;81144.17;741325019909000060;RENDIMENTO  APLICAÇÃO -  FONTE 0.060;2016-05-06T09:21:03.316124;6714.95;7223.64;801.71;1124.73;8057.31;16466.01;9777.91;9766.25;9015.59;8882.69;1449.53;1863.85
192343;741325019909000070;RENDIMENTO  APLICAÇÃO -  FONTE 0.070;2010-01-01;17535.76;1;1;2010;0.00;17535.76;17535.76;0.00;0.00;17535.76;741325019909000070;RENDIMENTO  APLICAÇÃO -  FONTE 0.070;2016-05-06T09:21:03.320724;0.00;0.00;6172.68;2184.33;2441.40;1514.75;222.97;0.00;0.00;609.22;2030.29;2360.12
192344;741325019909000070;RENDIMENTO  APLICAÇÃO -  FONTE 0.070;2013-01-01;19150.50;1;1;2013;0.00;19150.50;19150.50;0.00;0.00;19150.50;741325019909000070;RENDIMENTO  APLICAÇÃO -  FONTE 0.070;2016-05-06T09:21:03.325267;1562.00;1295.75;1459.36;1647.81;1620.33;1691.12;2056.73;2041.68;2101.14;1499.18;1024.31;1151.09
192345;741325019909000070;RENDIMENTO  APLICAÇÃO -  FONTE 0.070;2011-01-01;29978.02;1;1;2011;0.00;29978.02;29978.02;0.00;0.00;29978.02;741325019909000070;RENDIMENTO  APLICAÇÃO -  FONTE 0.070;2016-05-06T09:21:03.329791;2192.24;2190.28;2423.39;2234.56;2654.28;2598.53;2662.27;2983.75;2624.62;2471.06;2404.05;2538.99
192346;741325019909000070;RENDIMENTO  APLICAÇÃO -  FONTE 0.070;2012-01-01;22169.77;1;1;2012;0.00;22169.77;22169.77;0.00;0.00;22169.77;741325019909000070;RENDIMENTO  APLICAÇÃO -  FONTE 0.070;2016-05-06T09:21:03.334269;2491.71;2089.06;2287.89;1974.46;2032.95;1729.25;1826.57;1854.22;1413.99;1599.82;1429.79;1440.06
192347;741325019909000070;RENDIMENTO  APLICAÇÃO -  FONTE 0.070;2014-01-01;0.00;1;1;2014;0.00;0.00;0.00;0.00;0.00;0.00;741325019909000070;RENDIMENTO  APLICAÇÃO -  FONTE 0.070;2016-05-06T09:21:03.338675;1243.07;1178.00;1157.66;1541.47;3362.34;3255.18;-11737.72;0.00;0.00;0.00;0.00;0.00
192348;741325019909000250;RENDIMENTO APLICAÇAO - FONTE 0.250 - EDUCAÇAO;2013-01-01;2090.46;1;1;2013;0.00;2090.46;2090.46;0.00;0.00;2090.46;741325019909000250;RENDIMENTO APLICAÇAO - FONTE 0.250 - EDUCAÇAO;2016-05-06T09:21:03.343101;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1286.99;200.63;207.23;184.10;211.51
192349;741325019909000250;RENDIMENTO APLICAÇAO - FONTE 0.250 - EDUCAÇAO;2014-01-01;2951.00;1;1;2014;0.00;2951.00;2951.00;0.00;0.00;2951.00;741325019909000250;RENDIMENTO APLICAÇAO - FONTE 0.250 - EDUCAÇAO;2016-05-06T09:21:03.347819;225.12;214.98;213.99;228.22;242.33;229.23;272.27;244.64;263.21;279.01;243.28;294.72
192350;741325019909000251;RENDIMENTO APLICAÇAO - FONTE 0.25100199- EDUCAÇAO;2014-01-01;0.00;1;1;2014;0.00;0.00;0.00;0.00;0.00;0.00;741325019909000251;RENDIMENTO APLICAÇAO - FONTE 0.25100199- EDUCAÇAO;2016-05-06T09:21:03.352259;0.00;0.00;1983.17;21412.91;24365.20;22909.82;-70671.10;0.00;0.00;0.00;0.00;0.00
192351;741325019909000252;RENDIMENTO APLICAÇÃO REC DO FEP - FONTE 0251;2014-01-01;171538.89;1;1;2014;0.00;171538.89;171538.89;0.00;0.00;171538.89;741325019909000252;RENDIMENTO APLICAÇÃO REC DO FEP - FONTE 0251;2016-05-06T09:21:03.357005;0.00;0.00;0.00;0.00;0.00;0.00;91118.52;20332.67;22996.57;19238.98;10467.19;7384.96
192352;741325019909000293;RENDIMENTO APLICAÇÃO - CONTRATO 0399.132-16 - FONTE 060000293;2014-01-01;107.33;1;1;2014;0.00;107.33;107.33;0.00;0.00;107.33;741325019909000293;RENDIMENTO APLICAÇÃO - CONTRATO 0399.132-16 - FONTE 060000293;2016-05-06T09:21:03.361759;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;107.33
192353;741325019909000523;RENDIMENTO  APLICAÇÃO -  FONTE 0.523;2011-01-01;101235.18;1;1;2011;0.00;101235.18;101235.18;0.00;0.00;101235.18;741325019909000523;RENDIMENTO  APLICAÇÃO -  FONTE 0.523;2016-05-06T09:21:03.366418;12038.84;12176.14;6356.29;7532.35;256.38;826.74;2582.61;11808.48;10571.68;10165.63;12036.34;14883.70
192354;741325019909000523;RENDIMENTO  APLICAÇÃO -  FONTE 0.523;2012-01-01;124993.58;1;1;2012;0.00;124993.58;124993.58;0.00;0.00;124993.58;741325019909000523;RENDIMENTO  APLICAÇÃO -  FONTE 0.523;2016-05-06T09:21:03.371361;17368.46;14799.14;16282.07;13951.13;14278.94;11993.00;12667.15;10189.92;4466.90;3325.91;2727.06;2943.90
192355;741325019909000523;RENDIMENTO  APLICAÇÃO -  FONTE 0.523;2010-01-01;79354.97;1;1;2010;0.00;79354.97;79354.97;0.00;0.00;79354.97;741325019909000523;RENDIMENTO  APLICAÇÃO -  FONTE 0.523;2016-05-06T09:21:03.376085;0.00;0.00;16462.58;5813.27;7158.35;8351.97;9630.31;10898.76;6907.25;746.86;5251.78;8133.84
192356;741325019909000523;RENDIMENTO  APLICAÇÃO -  FONTE 0.523;2013-01-01;63734.24;1;1;2013;0.00;63734.24;63734.24;0.00;0.00;63734.24;741325019909000523;RENDIMENTO  APLICAÇÃO -  FONTE 0.523;2016-05-06T09:21:03.380819;3294.70;2909.32;3424.54;4081.09;4176.09;4691.93;6076.35;6100.75;6354.90;7573.11;6949.00;8102.46
192662;741721010503000000;COTA-PARTE DO ITR - FUNDEB  FONTE 0.030;2010-01-01;14527.17;1;1;2010;0.00;14527.17;14527.17;0.00;0.00;14527.17;741721010503000000;COTA-PARTE DO ITR - FUNDEB  FONTE 0.030;2016-05-06T09:21:05.498260;207.28;744.62;206.88;954.56;425.85;206.19;268.71;191.01;2955.72;6682.28;711.56;972.51
192357;741325019909000535;RENDIMENTO APLICAÇÃO - FONTE 0.535;2012-01-01;209395.37;1;1;2012;0.00;209395.37;209395.37;0.00;0.00;209395.37;741325019909000535;RENDIMENTO APLICAÇÃO - FONTE 0.535;2016-05-06T09:21:03.385214;16825.07;14978.18;17867.74;16621.23;18464.40;16542.56;18450.89;19980.37;15812.08;18745.55;17288.20;17819.10
192358;741325019909000535;RENDIMENTO APLICAÇÃO - FONTE 0.535;2013-01-01;292181.03;1;1;2013;0.00;292181.03;292181.03;0.00;0.00;292181.03;741325019909000535;RENDIMENTO APLICAÇÃO - FONTE 0.535;2016-05-06T09:21:03.389647;20575.03;17435.28;20650.50;24300.16;24825.26;26556.59;32683.95;32095.77;32942.99;22548.55;15045.78;22521.17
192359;741325019909000535;RENDIMENTO APLICAÇÃO - FONTE 0.535;2011-01-01;83603.65;1;1;2011;0.00;83603.65;83603.65;0.00;0.00;83603.65;741325019909000535;RENDIMENTO APLICAÇÃO - FONTE 0.535;2016-05-06T09:21:03.394067;0.00;0.00;0.00;0.00;0.00;0.00;17854.41;11715.89;12007.28;12813.20;13924.87;15288.00
192360;741325019909000550;RENDIMENTO  APLICAÇÃO -  FONTE 0.550;2013-01-01;178045.53;1;1;2013;0.00;178045.53;178045.53;0.00;0.00;178045.53;741325019909000550;RENDIMENTO  APLICAÇÃO -  FONTE 0.550;2016-05-06T09:21:03.398333;0.00;0.00;0.00;0.00;11743.86;17982.87;23424.68;25319.16;24050.28;28764.10;23883.40;22877.18
192361;741325019909000550;RENDIMENTO  APLICAÇÃO -  FONTE 0.550;2011-01-01;29958.02;1;1;2011;0.00;29958.02;29958.02;0.00;0.00;29958.02;741325019909000550;RENDIMENTO  APLICAÇÃO -  FONTE 0.550;2016-05-06T09:21:03.402687;18187.37;6008.05;3933.35;754.49;894.57;168.22;5.92;6.05;0.00;0.00;0.00;0.00
192362;741325019909000550;RENDIMENTO  APLICAÇÃO -  FONTE 0.550;2010-01-01;47086.88;1;1;2010;0.00;47086.88;47086.88;0.00;0.00;47086.88;741325019909000550;RENDIMENTO  APLICAÇÃO -  FONTE 0.550;2016-05-06T09:21:03.406953;0.00;0.00;0.00;0.00;0.00;0.00;1.36;4620.92;10805.47;5887.65;8491.65;17279.83
192363;741325019909000580;RENDIMENTO  APLICAÇÃO -  FONTE 0.580;2010-01-01;6257.05;1;1;2010;0.00;6257.05;6257.05;0.00;0.00;6257.05;741325019909000580;RENDIMENTO  APLICAÇÃO -  FONTE 0.580;2016-05-06T09:21:03.411644;0.00;8.04;1943.06;729.90;566.36;240.22;242.02;673.92;533.52;573.19;408.61;338.21
192364;741325019909000580;RENDIMENTO  APLICAÇÃO -  FONTE 0.580;2012-01-01;3727.18;1;1;2012;0.00;3727.18;3727.18;0.00;0.00;3727.18;741325019909000580;RENDIMENTO  APLICAÇÃO -  FONTE 0.580;2016-05-06T09:21:03.416076;560.52;854.00;846.62;69.68;131.74;99.39;141.47;129.58;133.65;247.69;399.68;113.16
192365;741325019909000580;RENDIMENTO  APLICAÇÃO -  FONTE 0.580;2013-01-01;23260.97;1;1;2013;0.00;23260.97;23260.97;0.00;0.00;23260.97;741325019909000580;RENDIMENTO  APLICAÇÃO -  FONTE 0.580;2016-05-06T09:21:03.420589;300.29;412.27;669.32;1013.47;1286.49;0.00;4141.68;2549.41;2890.04;3403.66;3154.47;3439.87
192366;741325019909000580;RENDIMENTO  APLICAÇÃO -  FONTE 0.580;2011-01-01;19457.92;1;1;2011;0.00;19457.92;19457.92;0.00;0.00;19457.92;741325019909000580;RENDIMENTO  APLICAÇÃO -  FONTE 0.580;2016-05-06T09:21:03.430294;458.16;884.83;1541.07;1922.47;2629.67;2140.38;2539.63;2871.05;1837.61;1314.46;972.91;345.68
192367;741325019909000600;RENDIMENTO  APLICAÇÃO -  FONTE 0.600;2010-01-01;36616.55;1;1;2010;0.00;36616.55;36616.55;0.00;0.00;36616.55;741325019909000600;RENDIMENTO  APLICAÇÃO -  FONTE 0.600;2016-05-06T09:21:03.437243;0.00;0.00;4803.43;3845.97;4396.88;2489.71;942.27;705.60;1378.79;7595.84;6309.06;4149.00
192368;741325019909000600;RENDIMENTO  APLICAÇÃO -  FONTE 0.600;2011-01-01;93489.87;1;1;2011;0.00;93489.87;93489.87;0.00;0.00;93489.87;741325019909000600;RENDIMENTO  APLICAÇÃO -  FONTE 0.600;2016-05-06T09:21:03.442688;4347.37;9023.01;9510.21;8265.89;9558.17;8541.46;8125.23;7461.09;4663.37;11828.74;-81000.30;93165.63
192369;741325019909000600;RENDIMENTO  APLICAÇÃO -  FONTE 0.600;2013-01-01;46814.78;1;1;2013;0.00;46814.78;46814.78;0.00;0.00;46814.78;741325019909000600;RENDIMENTO  APLICAÇÃO -  FONTE 0.600;2016-05-06T09:21:03.447392;92.69;19.45;22.01;25.40;3512.00;4183.85;5294.05;5421.34;6327.24;7417.00;6765.78;7733.97
192370;741325019909000600;RENDIMENTO  APLICAÇÃO -  FONTE 0.600;2012-01-01;61565.02;1;1;2012;0.00;61565.02;61565.02;0.00;0.00;61565.02;741325019909000600;RENDIMENTO  APLICAÇÃO -  FONTE 0.600;2016-05-06T09:21:03.451759;6069.05;5596.92;9885.42;4167.31;2143.85;5841.80;7474.09;7596.53;5215.80;4142.60;1996.24;1435.41
192371;741325019909000600;RENDIMENTO  APLICAÇÃO -  FONTE 0.600;2014-01-01;0.00;1;1;2014;0.00;0.00;0.00;0.00;0.00;0.00;741325019909000600;RENDIMENTO  APLICAÇÃO -  FONTE 0.600;2016-05-06T09:21:03.456119;8292.22;8282.78;8520.01;8688.03;9222.02;8574.90;-51579.96;0.00;0.00;0.00;0.00;0.00
192372;741325019909000750;RENDIMENTO APLICAÇÃO - FONTE 0.750 - ASS SOCIAL;2013-01-01;35469.67;1;1;2013;0.00;35469.67;35469.67;0.00;0.00;35469.67;741325019909000750;RENDIMENTO APLICAÇÃO - FONTE 0.750 - ASS SOCIAL;2016-05-06T09:21:03.460427;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10685.82;601.18;1355.48;3024.12;19803.07
192373;741325019909000750;RENDIMENTO APLICAÇÃO - FONTE 0.750 - ASS SOCIAL;2014-01-01;32460.24;1;1;2014;0.00;32460.24;32460.24;0.00;0.00;32460.24;741325019909000750;RENDIMENTO APLICAÇÃO - FONTE 0.750 - ASS SOCIAL;2016-05-06T09:21:03.464789;4563.47;4238.73;2807.39;3024.78;3202.27;3073.10;3339.83;2333.38;2063.75;6.06;5.44;3802.04
192374;741325019909000817;RENDIMENTO APLICAÇÃO - FONTE 0817;2014-01-01;265878.98;1;1;2014;0.00;265878.98;265878.98;0.00;0.00;265878.98;741325019909000817;RENDIMENTO APLICAÇÃO - FONTE 0817;2016-05-06T09:21:03.469620;14630.50;15026.00;15404.87;18397.13;19447.34;16948.47;21448.13;23350.40;27713.31;33328.55;28848.62;31335.66
192375;741325019909002017;RENDIMENTO  APLICAÇÃO -  FONTE 2.017;2010-01-01;25352.44;1;1;2010;0.00;25352.44;25352.44;0.00;0.00;25352.44;741325019909002017;RENDIMENTO  APLICAÇÃO -  FONTE 2.017;2016-05-06T09:21:03.474051;0.00;0.00;3720.37;821.07;889.14;1528.53;2026.13;2827.00;3131.20;2892.88;2640.83;4875.29
192376;741325019909002017;RENDIMENTO  APLICAÇÃO -  FONTE 2.017;2012-01-01;63925.20;1;1;2012;0.00;63925.20;63925.20;0.00;0.00;63925.20;741325019909002017;RENDIMENTO  APLICAÇÃO -  FONTE 2.017;2016-05-06T09:21:03.478465;8240.44;6988.43;7531.19;8458.03;8153.70;6797.85;5642.63;3991.40;2929.79;2841.04;1424.49;926.21
192377;741325019909002017;RENDIMENTO  APLICAÇÃO -  FONTE 2.017;2011-01-01;96975.70;1;1;2011;0.00;96975.70;96975.70;0.00;0.00;96975.70;741325019909002017;RENDIMENTO  APLICAÇÃO -  FONTE 2.017;2016-05-06T09:21:03.483032;5551.90;5209.84;6223.42;5311.53;7812.70;7916.97;7288.88;12061.73;10377.45;11079.71;9302.13;8839.44
192378;741325019909002017;RENDIMENTO  APLICAÇÃO -  FONTE 2.017;2013-01-01;89731.37;1;1;2013;0.00;89731.37;89731.37;0.00;0.00;89731.37;741325019909002017;RENDIMENTO  APLICAÇÃO -  FONTE 2.017;2016-05-06T09:21:03.488208;3813.43;3346.01;4097.03;2681.38;3305.78;4938.86;7508.07;8245.08;9405.31;13174.94;13687.23;15528.25
192379;741325019909002060;RENDIMENTO  APLICAÇÃO -  FONTE 2.060;2014-01-01;0.00;1;1;2014;0.00;0.00;0.00;0.00;0.00;0.00;741325019909002060;RENDIMENTO  APLICAÇÃO -  FONTE 2.060;2016-05-06T09:21:03.492536;3541.12;3355.49;3372.10;3687.99;5925.00;5796.27;6334.56;6095.28;7033.37;-45141.18;0.00;0.00
192380;741325019909002060;RENDIMENTO  APLICAÇÃO -  FONTE 2.060;2011-01-01;26671.52;1;1;2011;0.00;26671.52;26671.52;0.00;0.00;26671.52;741325019909002060;RENDIMENTO  APLICAÇÃO -  FONTE 2.060;2016-05-06T09:21:03.496945;874.25;869.59;959.31;883.56;1045.58;870.13;6857.05;3323.69;2886.77;2710.89;2610.71;2779.99
192381;741325019909002060;RENDIMENTO  APLICAÇÃO -  FONTE 2.060;2010-01-01;7310.56;1;1;2010;0.00;7310.56;7310.56;0.00;0.00;7310.56;741325019909002060;RENDIMENTO  APLICAÇÃO -  FONTE 2.060;2016-05-06T09:21:03.501539;0.00;0.00;728.51;594.99;206.43;193.97;1131.66;1070.27;945.66;785.50;725.68;927.89
192382;741325019909002060;RENDIMENTO  APLICAÇÃO -  FONTE 2.060;2012-01-01;37668.40;1;1;2012;0.00;37668.40;37668.40;0.00;0.00;37668.40;741325019909002060;RENDIMENTO  APLICAÇÃO -  FONTE 2.060;2016-05-06T09:21:03.506098;3609.85;3076.56;3358.48;2861.17;2917.88;3633.02;4879.35;4165.72;2590.04;2428.60;2055.79;2091.94
192383;741325019909002060;RENDIMENTO  APLICAÇÃO -  FONTE 2.060;2013-01-01;20466.69;1;1;2013;0.00;20466.69;20466.69;0.00;0.00;20466.69;741325019909002060;RENDIMENTO  APLICAÇÃO -  FONTE 2.060;2016-05-06T09:21:03.510460;2818.79;2355.64;5981.24;4347.39;4294.86;4596.63;5647.62;-6358.12;3886.93;4454.02;-14809.76;3251.45
192384;741325019909006023;RENDIMENTO APLICAÇÃO - FONTE 6023;2014-01-01;92393.91;1;1;2014;0.00;92393.91;92393.91;0.00;0.00;92393.91;741325019909006023;RENDIMENTO APLICAÇÃO - FONTE 6023;2016-05-06T09:21:03.515197;8763.11;8380.07;8440.31;9782.65;10593.29;10432.12;12264.78;11498.70;12238.88;0.00;0.00;0.00
192385;741325019909006035;RENDIMENTO APLICAÇAO - FONTE 6035;2014-01-01;0.00;1;1;2014;0.00;0.00;0.00;0.00;0.00;0.00;741325019909006035;RENDIMENTO APLICAÇAO - FONTE 6035;2016-05-06T09:21:03.519638;30346.15;26765.31;23759.22;23888.94;24189.13;21297.88;21569.35;18344.60;17033.83;-207194.41;0.00;0.00
192386;741325019909006050;RENDIMENTO APLICAÇAO - FONTE 6050;2014-01-01;0.00;1;1;2014;0.00;0.00;0.00;0.00;0.00;0.00;741325019909006050;RENDIMENTO APLICAÇAO - FONTE 6050;2016-05-06T09:21:03.524002;27477.54;27707.02;27143.17;30816.58;37266.19;35516.31;44908.32;45348.67;47988.38;-324172.18;0.00;0.00
192387;741325019909006060;RENDIMENTO APLICAÇAO - FONTE 606000199;2014-01-01;0.00;1;1;2014;0.00;0.00;0.00;0.00;0.00;0.00;741325019909006060;RENDIMENTO APLICAÇAO - FONTE 606000199;2016-05-06T09:21:03.528369;1157.97;1137.41;1151.77;1261.22;2306.36;3452.34;4243.32;4122.47;4619.31;-23452.17;0.00;0.00
192388;741325019909006080;RENDIMENTO APLICAÇAO - FONTE 6080;2014-01-01;31728.36;1;1;2014;0.00;31728.36;31728.36;0.00;0.00;31728.36;741325019909006080;RENDIMENTO APLICAÇAO - FONTE 6080;2016-05-06T09:21:03.532740;3937.13;4026.81;4268.03;4840.38;4865.34;3461.34;2753.81;1499.18;312.64;251.17;1188.12;324.41
192389;741325020103000010;RENDIMENTO POUPANÇA -FONTE 0.010;2014-01-01;22481.70;1;1;2014;0.00;22481.70;22481.70;0.00;0.00;22481.70;741325020103000010;RENDIMENTO POUPANÇA -FONTE 0.010;2016-05-06T09:21:03.537304;1774.47;1828.98;1635.16;1871.58;1811.82;1767.97;1931.75;1895.62;1897.77;2005.08;1935.06;2126.44
192390;741325020103000010;RENDIMENTO POUPANÇA -FONTE 0.010;2013-01-01;19329.64;1;1;2013;0.00;19329.64;19329.64;0.00;0.00;19329.64;741325020103000010;RENDIMENTO POUPANÇA -FONTE 0.010;2016-05-06T09:21:03.541786;1520.50;1528.10;1535.74;1543.42;1551.13;1558.89;1615.18;1728.91;1583.41;1702.64;1661.89;1799.83
192391;741325020103000010;RENDIMENTO POUPANÇA -FONTE 0.010;2012-01-01;38994.44;1;1;2012;0.00;38994.44;38994.44;0.00;0.00;38994.44;741325020103000010;RENDIMENTO POUPANÇA -FONTE 0.010;2016-05-06T09:21:03.546175;1629.81;1672.02;6869.41;7080.06;5582.83;5396.58;3220.30;1536.73;1490.46;1497.91;1505.40;1512.93
192392;741325020103000010;RENDIMENTO POUPANÇA -FONTE 0.010;2011-01-01;61496.10;1;1;2011;0.00;61496.10;61496.10;0.00;0.00;61496.10;741325020103000010;RENDIMENTO POUPANÇA -FONTE 0.010;2016-05-06T09:21:03.550439;0.00;0.00;0.00;0.00;0.00;12708.30;12681.23;14248.40;10459.17;7313.26;2401.64;1684.10
192393;741325020103000201;RENDIMENTO POUPANÇA - EDUC. FONTE 0.201;2014-01-01;0.00;1;1;2014;0.00;0.00;0.00;0.00;0.00;0.00;741325020103000201;RENDIMENTO POUPANÇA - EDUC. FONTE 0.201;2016-05-06T09:21:03.554713;20171.13;23644.64;20742.14;21447.97;19404.87;18061.94;-123472.69;0.00;0.00;0.00;0.00;0.00
192394;741325020103000201;RENDIMENTO POUPANÇA - EDUC. FONTE 0.201;2013-01-01;394.15;1;1;2013;0.00;394.15;394.15;0.00;0.00;394.15;741325020103000201;RENDIMENTO POUPANÇA - EDUC. FONTE 0.201;2016-05-06T09:21:03.559081;0.00;394.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
192395;741325020103000410;REND. DE POUP. FONTE 0410;2014-01-01;1066.73;1;1;2014;0.00;1066.73;1066.73;0.00;0.00;1066.73;741325020103000410;REND. DE POUP. FONTE 0410;2016-05-06T09:21:03.563317;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;701.93;120.35;117.58;126.87
192396;741325020103000600;RENDIMENTO POUPANÇA - FONTE 0.600;2013-01-01;1819.77;1;1;2013;0.00;1819.77;1819.77;0.00;0.00;1819.77;741325020103000600;RENDIMENTO POUPANÇA - FONTE 0.600;2016-05-06T09:21:03.567837;142.99;143.71;144.42;145.13;145.85;146.76;147.87;149.30;160.37;151.37;174.54;167.46
192397;741325020103000600;RENDIMENTO POUPANÇA - FONTE 0.600;2011-01-01;2839.31;1;1;2011;0.00;2839.31;2839.31;0.00;0.00;2839.31;741325020103000600;RENDIMENTO POUPANÇA - FONTE 0.600;2016-05-06T09:21:03.572186;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2839.31
192398;741325020103000600;RENDIMENTO POUPANÇA - FONTE 0.600;2012-01-01;47632.90;1;1;2012;0.00;47632.90;47632.90;0.00;0.00;47632.90;741325020103000600;RENDIMENTO POUPANÇA - FONTE 0.600;2016-05-06T09:21:03.576424;16104.12;15844.77;1754.18;2116.40;1826.04;1497.83;1382.36;1425.61;1433.48;1409.11;1415.96;1423.04
192399;741325020103000600;RENDIMENTO POUPANÇA - FONTE 0.600;2014-01-01;0.00;1;1;2014;0.00;0.00;0.00;0.00;0.00;0.00;741325020103000600;RENDIMENTO POUPANÇA - FONTE 0.600;2016-05-06T09:21:03.581250;165.08;194.21;155.03;158.44;180.68;184.32;-1037.76;0.00;0.00;0.00;0.00;0.00
192400;741325020104000001;RENDIMENTO DE POUPANÇA - FONTE 0.201 - EDUCAÇÃO;2013-01-01;116521.54;1;1;2013;0.00;116521.54;116521.54;0.00;0.00;116521.54;741325020104000001;RENDIMENTO DE POUPANÇA - FONTE 0.201 - EDUCAÇÃO;2016-05-06T09:21:03.585533;390.46;0.00;5019.89;2723.45;9794.61;9999.88;10930.97;12235.21;11540.70;12606.57;21208.21;20071.59
192401;741325020104000001;RENDIMENTO DE POUPANÇA - FONTE 0.201 - EDUCAÇÃO;2011-01-01;2140.05;1;1;2011;0.00;2140.05;2140.05;0.00;0.00;2140.05;741325020104000001;RENDIMENTO DE POUPANÇA - FONTE 0.201 - EDUCAÇÃO;2016-05-06T09:21:03.589858;0.00;0.00;175.35;198.38;172.42;212.30;386.44;206.99;220.37;197.44;185.81;184.55
192402;741325020104000001;RENDIMENTO DE POUPANÇA - FONTE 0.201 - EDUCAÇÃO;2012-01-01;4734.08;1;1;2012;0.00;4734.08;4734.08;0.00;0.00;4734.08;741325020104000001;RENDIMENTO DE POUPANÇA - FONTE 0.201 - EDUCAÇÃO;2016-05-06T09:21:03.594117;504.71;470.38;409.72;442.78;389.09;391.33;194.01;383.82;388.49;384.66;386.58;388.51
